2018-12-18 19:01:47 --> VendorID: 2 || passenger_count: 5 || trip_distance: 4.04 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 211 || DOLocationID: 143 || payment_type: 1 || fare_amount: 15.5 || extra: 1.0 || mta_tax: 0.5 || tip_amount: 3.11 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 20.41 || DOdatetime: 2018-12-18 19:19:10 || trip_duration: 17 ||
2018-02-09 09:37:29 --> VendorID: 1 || passenger_count: 1 || trip_distance: 3.4 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 211 || DOLocationID: 162 || payment_type: 1 || fare_amount: 20.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.5 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 22.3 || DOdatetime: 2018-02-09 10:08:06 || trip_duration: 30 ||
2018-01-09 14:48:40 --> VendorID: 2 || passenger_count: 5 || trip_distance: 1.3 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 237 || DOLocationID: 161 || payment_type: 1 || fare_amount: 9.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 2.06 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 12.36 || DOdatetime: 2018-01-09 15:01:26 || trip_duration: 12 ||
2018-04-21 16:03:00 --> VendorID: 2 || passenger_count: 5 || trip_distance: 18.43 || RatecodeID: 2.0 || store_and_fwd_flag: False || PULocationID: 132 || DOLocationID: 148 || payment_type: 1 || fare_amount: 52.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 15.84 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 68.64 || DOdatetime: 2018-04-21 16:52:25 || trip_duration: 49 ||
2018-01-22 07:21:28 --> VendorID: 2 || passenger_count: 1 || trip_distance: 1.85 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 137 || DOLocationID: 237 || payment_type: 1 || fare_amount: 9.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 10.8 || DOdatetime: 2018-01-22 07:31:21 || trip_duration: 9 ||
2018-06-16 18:06:35 --> VendorID: 1 || passenger_count: 1 || trip_distance: 1.4 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 142 || DOLocationID: 50 || payment_type: 1 || fare_amount: 8.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.76 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 10.56 || DOdatetime: 2018-06-16 18:16:17 || trip_duration: 9 ||
2018-01-10 17:50:01 --> VendorID: 1 || passenger_count: 1 || trip_distance: 0.5 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 42 || DOLocationID: 152 || payment_type: 2 || fare_amount: 6.0 || extra: 1.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 7.8 || DOdatetime: 2018-01-10 17:57:00 || trip_duration: 6 ||
2018-11-10 15:01:56 --> VendorID: 1 || passenger_count: 1 || trip_distance: 1.4 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 100 || DOLocationID: 50 || payment_type: 1 || fare_amount: 9.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.95 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 11.75 || DOdatetime: 2018-11-10 15:13:48 || trip_duration: 11 ||
2018-08-18 16:15:27 --> VendorID: 1 || passenger_count: 2 || trip_distance: 2.8 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 48 || DOLocationID: 234 || payment_type: 2 || fare_amount: 11.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 12.3 || DOdatetime: 2018-08-18 16:28:08 || trip_duration: 12 ||
2018-07-15 14:44:06 --> VendorID: 2 || passenger_count: 1 || trip_distance: 3.64 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 107 || DOLocationID: 236 || payment_type: 1 || fare_amount: 14.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 15.8 || DOdatetime: 2018-07-15 14:59:25 || trip_duration: 15 ||
2018-07-29 10:25:20 --> VendorID: 1 || passenger_count: 0 || trip_distance: 2.5 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 263 || DOLocationID: 74 || payment_type: 1 || fare_amount: 9.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 2.05 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 12.35 || DOdatetime: 2018-07-29 10:34:03 || trip_duration: 8 ||
2018-05-04 10:29:57 --> VendorID: 1 || passenger_count: 1 || trip_distance: 1.1 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 246 || DOLocationID: 68 || payment_type: 1 || fare_amount: 8.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 2.3 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 11.6 || DOdatetime: 2018-05-04 10:40:44 || trip_duration: 10 ||
2018-02-16 23:06:00 --> VendorID: 2 || passenger_count: 4 || trip_distance: 3.88 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 230 || DOLocationID: 74 || payment_type: 1 || fare_amount: 15.5 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 3.36 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 20.16 || DOdatetime: 2018-02-16 23:24:02 || trip_duration: 18 ||
2018-01-09 19:05:16 --> VendorID: 2 || passenger_count: 2 || trip_distance: 1.04 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 238 || DOLocationID: 236 || payment_type: 2 || fare_amount: 6.0 || extra: 1.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 7.8 || DOdatetime: 2018-01-09 19:10:57 || trip_duration: 5 ||
2018-07-26 23:29:48 --> VendorID: 1 || passenger_count: 1 || trip_distance: 3.1 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 113 || DOLocationID: 256 || payment_type: 1 || fare_amount: 14.5 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 2.37 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 18.17 || DOdatetime: 2018-07-26 23:48:07 || trip_duration: 18 ||
2018-07-12 21:50:02 --> VendorID: 2 || passenger_count: 1 || trip_distance: 2.2 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 186 || DOLocationID: 162 || payment_type: 1 || fare_amount: 10.5 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 2.36 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 14.16 || DOdatetime: 2018-07-12 22:02:22 || trip_duration: 12 ||
2018-03-18 17:27:47 --> VendorID: 2 || passenger_count: 1 || trip_distance: 1.3 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 164 || DOLocationID: 48 || payment_type: 2 || fare_amount: 9.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 10.3 || DOdatetime: 2018-03-18 17:40:29 || trip_duration: 12 ||
2018-02-08 07:56:36 --> VendorID: 1 || passenger_count: 1 || trip_distance: 0.7 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 152 || DOLocationID: 152 || payment_type: 1 || fare_amount: 5.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 0.7 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 6.5 || DOdatetime: 2018-02-08 08:01:22 || trip_duration: 4 ||
2018-09-22 23:17:02 --> VendorID: 2 || passenger_count: 1 || trip_distance: 1.11 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 137 || DOLocationID: 234 || payment_type: 1 || fare_amount: 7.5 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 1.76 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 10.56 || DOdatetime: 2018-09-22 23:26:24 || trip_duration: 9 ||
2018-04-11 21:09:08 --> VendorID: 2 || passenger_count: 1 || trip_distance: 2.01 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 79 || DOLocationID: 68 || payment_type: 1 || fare_amount: 10.5 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 1.08 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 12.88 || DOdatetime: 2018-04-11 21:22:22 || trip_duration: 13 ||
2018-04-20 12:24:08 --> VendorID: 2 || passenger_count: 1 || trip_distance: 0.59 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 262 || DOLocationID: 236 || payment_type: 1 || fare_amount: 7.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.66 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 9.96 || DOdatetime: 2018-04-20 12:34:15 || trip_duration: 10 ||
2018-01-02 18:05:10 --> VendorID: 1 || passenger_count: 1 || trip_distance: 4.3 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 132 || DOLocationID: 10 || payment_type: 2 || fare_amount: 16.0 || extra: 1.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 17.8 || DOdatetime: 2018-01-02 18:20:04 || trip_duration: 14 ||
2018-10-01 17:34:13 --> VendorID: 1 || passenger_count: 1 || trip_distance: 3.3 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 144 || DOLocationID: 255 || payment_type: 1 || fare_amount: 20.0 || extra: 1.0 || mta_tax: 0.5 || tip_amount: 4.35 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 26.15 || DOdatetime: 2018-10-01 18:03:20 || trip_duration: 29 ||
2018-01-24 19:11:07 --> VendorID: 2 || passenger_count: 1 || trip_distance: 2.52 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 233 || DOLocationID: 262 || payment_type: 1 || fare_amount: 10.5 || extra: 1.0 || mta_tax: 0.5 || tip_amount: 1.5 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 13.8 || DOdatetime: 2018-01-24 19:22:10 || trip_duration: 11 ||
2018-04-24 14:47:06 --> VendorID: 1 || passenger_count: 1 || trip_distance: 0.8 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 237 || DOLocationID: 162 || payment_type: 2 || fare_amount: 8.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 8.8 || DOdatetime: 2018-04-24 14:57:23 || trip_duration: 10 ||
2018-02-20 09:12:06 --> VendorID: 2 || passenger_count: 2 || trip_distance: 5.13 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 161 || DOLocationID: 144 || payment_type: 1 || fare_amount: 22.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 4.56 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 27.36 || DOdatetime: 2018-02-20 09:41:54 || trip_duration: 29 ||
2018-12-13 21:43:13 --> VendorID: 2 || passenger_count: 1 || trip_distance: 2.05 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 114 || DOLocationID: 232 || payment_type: 2 || fare_amount: 10.0 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 11.3 || DOdatetime: 2018-12-13 21:53:49 || trip_duration: 10 ||
2018-05-16 16:04:34 --> VendorID: 2 || passenger_count: 1 || trip_distance: 11.19 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 164 || DOLocationID: 138 || payment_type: 1 || fare_amount: 41.5 || extra: 1.0 || mta_tax: 0.5 || tip_amount: 8.0 || tolls_amount: 5.76 || improvement_surcharge: 0.3 || total_amount: 57.06 || DOdatetime: 2018-05-16 17:11:12 || trip_duration: 66 ||
2018-01-18 20:32:27 --> VendorID: 1 || passenger_count: 1 || trip_distance: 5.7 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 170 || DOLocationID: 87 || payment_type: 1 || fare_amount: 19.5 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 4.15 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 24.95 || DOdatetime: 2018-01-18 20:50:16 || trip_duration: 17 ||
2018-01-31 15:52:58 --> VendorID: 1 || passenger_count: 2 || trip_distance: 2.2 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 164 || DOLocationID: 237 || payment_type: 1 || fare_amount: 12.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 2.65 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 15.95 || DOdatetime: 2018-01-31 16:10:09 || trip_duration: 17 ||
2018-10-22 10:23:56 --> VendorID: 2 || passenger_count: 5 || trip_distance: 5.33 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 230 || DOLocationID: 4 || payment_type: 2 || fare_amount: 25.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 26.3 || DOdatetime: 2018-10-22 11:01:26 || trip_duration: 37 ||
2018-03-27 15:06:17 --> VendorID: 2 || passenger_count: 1 || trip_distance: 0.59 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 79 || DOLocationID: 79 || payment_type: 1 || fare_amount: 5.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.16 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 6.96 || DOdatetime: 2018-03-27 15:11:03 || trip_duration: 4 ||
2018-06-01 12:28:19 --> VendorID: 1 || passenger_count: 1 || trip_distance: 1.8 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 41 || DOLocationID: 42 || payment_type: 1 || fare_amount: 9.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 2.05 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 12.35 || DOdatetime: 2018-06-01 12:39:01 || trip_duration: 10 ||
2018-02-08 15:20:34 --> VendorID: 1 || passenger_count: 1 || trip_distance: 2.6 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 170 || DOLocationID: 68 || payment_type: 1 || fare_amount: 13.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 14.8 || DOdatetime: 2018-02-08 15:37:08 || trip_duration: 16 ||
2018-04-01 00:12:01 --> VendorID: 1 || passenger_count: 1 || trip_distance: 7.6 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 97 || DOLocationID: 140 || payment_type: 1 || fare_amount: 23.5 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 7.4 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 32.2 || DOdatetime: 2018-04-01 00:29:57 || trip_duration: 17 ||
2018-04-27 05:54:22 --> VendorID: 1 || passenger_count: 1 || trip_distance: 0.8 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 100 || DOLocationID: 161 || payment_type: 1 || fare_amount: 5.0 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 1.45 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 7.25 || DOdatetime: 2018-04-27 05:58:20 || trip_duration: 3 ||
2018-03-18 16:24:17 --> VendorID: 2 || passenger_count: 2 || trip_distance: 0.63 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 41 || DOLocationID: 41 || payment_type: 2 || fare_amount: 4.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 5.3 || DOdatetime: 2018-03-18 16:27:28 || trip_duration: 3 ||
2018-10-26 10:52:31 --> VendorID: 2 || passenger_count: 1 || trip_distance: 6.21 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 87 || DOLocationID: 163 || payment_type: 2 || fare_amount: 24.5 || extra: 0.0 || mta_tax: 0.5 || tip_amount: 0.0 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 25.3 || DOdatetime: 2018-10-26 11:21:37 || trip_duration: 29 ||
2018-04-21 23:25:53 --> VendorID: 2 || passenger_count: 1 || trip_distance: 1.39 || RatecodeID: 1.0 || store_and_fwd_flag: False || PULocationID: 234 || DOLocationID: 162 || payment_type: 1 || fare_amount: 7.0 || extra: 0.5 || mta_tax: 0.5 || tip_amount: 1.66 || tolls_amount: 0.0 || improvement_surcharge: 0.3 || total_amount: 9.96 || DOdatetime: 2018-04-21 23:33:41 || trip_duration: 7 ||
